Season,Date,HomeTeam,AwayTeam,HomeGoals,AwayGoals,Result
1718,24/09/17,Hannover,FC Koln,0,0,D
1718,24/09/17,Leverkusen,Hamburg,3,0,H
1718,29/09/17,Schalke 04,Leverkusen,1,1,D
1718,30/09/17,Augsburg,Dortmund,1,2,A
1718,30/09/17,Ein Frankfurt,Stuttgart,2,1,H
1718,30/09/17,Hamburg,Werder Bremen,0,0,D
1718,30/09/17,M'gladbach,Hannover,2,1,H
1718,30/09/17,Wolfsburg,Mainz,1,1,D
1718,01/10/17,FC Koln,RB Leipzig,1,2,A
1718,01/10/17,Freiburg,Hoffenheim,3,2,H
1718,01/10/17,Hertha,Bayern Munich,2,2,D
1718,13/10/17,Stuttgart,FC Koln,2,1,H
1718,14/10/17,Bayern Munich,Freiburg,5,0,H
1718,14/10/17,Dortmund,RB Leipzig,2,3,A
1718,14/10/17,Hannover,Ein Frankfurt,1,2,A
1718,14/10/17,Hertha,Schalke 04,0,2,A
1718,14/10/17,Hoffenheim,Augsburg,2,2,D
1718,14/10/17,Mainz,Hamburg,3,2,H
1718,15/10/17,Leverkusen,Wolfsburg,2,2,D
1718,15/10/17,Werder Bremen,M'gladbach,0,2,A
1718,20/10/17,Schalke 04,Mainz,2,0,H
1718,21/10/17,Augsburg,Hannover,1,2,A
1718,21/10/17,Ein Frankfurt,Dortmund,2,2,D
1718,21/10/17,Hamburg,Bayern Munich,0,1,A
1718,21/10/17,M'gladbach,Leverkusen,1,5,A
1718,21/10/17,RB Leipzig,Stuttgart,1,0,H
1718,22/10/17,FC Koln,Werder Bremen,0,0,D
1718,22/10/17,Freiburg,Hertha,1,1,D
1718,22/10/17,Wolfsburg,Hoffenheim,1,1,D
1718,27/10/17,Mainz,Ein Frankfurt,1,1,D
1718,28/10/17,Bayern Munich,RB Leipzig,2,0,H
1718,28/10/17,Hannover,Dortmund,4,2,H
1718,28/10/17,Hertha,Hamburg,2,1,H
1718,28/10/17,Hoffenheim,M'gladbach,1,3,A
1718,28/10/17,Leverkusen,FC Koln,2,1,H
1718,28/10/17,Schalke 04,Wolfsburg,1,1,D
1718,29/10/17,Stuttgart,Freiburg,3,0,H
1718,29/10/17,Werder Bremen,Augsburg,0,3,A
1718,03/11/17,Ein Frankfurt,Werder Bremen,2,1,H
1718,04/11/17,Augsburg,Leverkusen,1,1,D
1718,04/11/17,Dortmund,Bayern Munich,1,3,A
1718,04/11/17,Freiburg,Schalke 04,0,1,A
1718,04/11/17,Hamburg,Stuttgart,3,1,H
1718,04/11/17,M'gladbach,Mainz,1,1,D
1718,04/11/17,RB Leipzig,Hannover,2,1,H
1718,05/11/17,FC Koln,Hoffenheim,0,3,A
1718,05/11/17,Wolfsburg,Hertha,3,3,D
1718,17/11/17,Stuttgart,Dortmund,2,1,H
1718,18/11/17,Bayern Munich,Augsburg,3,0,H
1718,18/11/17,Hertha,M'gladbach,2,4,A
1718,18/11/17,Hoffenheim,Ein Frankfurt,1,1,D
1718,18/11/17,Leverkusen,RB Leipzig,2,2,D
1718,18/11/17,Mainz,FC Koln,1,0,H
1718,18/11/17,Wolfsburg,Freiburg,3,1,H
1718,19/11/17,Schalke 04,Hamburg,2,0,H
1718,19/11/17,Werder Bremen,Hannover,4,0,H
1718,24/11/17,Hannover,Stuttgart,1,1,D
1718,25/11/17,Augsburg,Wolfsburg,2,1,H
1718,25/11/17,Dortmund,Schalke 04,4,4,D
1718,25/11/17,Ein Frankfurt,Leverkusen,0,1,A
1718,25/11/17,Freiburg,Mainz,2,1,H
1718,25/11/17,M'gladbach,Bayern Munich,2,1,H
1718,25/11/17,RB Leipzig,Werder Bremen,2,0,H
1718,26/11/17,FC Koln,Hertha,0,2,A
1718,26/11/17,Hamburg,Hoffenheim,3,0,H
1718,01/12/17,Freiburg,Hamburg,0,0,D
1718,02/12/17,Bayern Munich,Hannover,3,1,H
1718,02/12/17,Hoffenheim,RB Leipzig,4,0,H
1718,02/12/17,Leverkusen,Dortmund,1,1,D
1718,02/12/17,Mainz,Augsburg,1,3,A
1718,02/12/17,Schalke 04,FC Koln,2,2,D
1718,02/12/17,Werder Bremen,Stuttgart,1,0,H
1718,03/12/17,Hertha,Ein Frankfurt,1,2,A
1718,03/12/17,Wolfsburg,M'gladbach,3,0,H
1718,08/12/17,Stuttgart,Leverkusen,0,2,A
1718,09/12/17,Dortmund,Werder Bremen,1,2,A
1718,09/12/17,Ein Frankfurt,Bayern Munich,0,1,A
1718,09/12/17,Hamburg,Wolfsburg,0,0,D
1718,09/12/17,M'gladbach,Schalke 04,1,1,D
1718,09/12/17,RB Leipzig,Mainz,2,2,D
1718,10/12/17,Augsburg,Hertha,1,1,D
1718,10/12/17,FC Koln,Freiburg,3,4,A
1718,10/12/17,Hannover,Hoffenheim,2,0,H
1718,12/12/17,Freiburg,M'gladbach,1,0,H
1718,12/12/17,Hamburg,Ein Frankfurt,1,2,A
1718,12/12/17,Mainz,Dortmund,0,2,A
1718,12/12/17,Wolfsburg,RB Leipzig,1,1,D
1718,13/12/17,Bayern Munich,FC Koln,1,0,H
1718,13/12/17,Hertha,Hannover,3,1,H
1718,13/12/17,Hoffenheim,Stuttgart,1,0,H
1718,13/12/17,Leverkusen,Werder Bremen,1,0,H
1718,13/12/17,Schalke 04,Augsburg,3,2,H
1718,15/12/17,M'gladbach,Hamburg,3,1,H
1718,16/12/17,Augsburg,Freiburg,3,3,D
1718,16/12/17,Dortmund,Hoffenheim,2,1,H
1718,16/12/17,Ein Frankfurt,Schalke 04,2,2,D
1718,16/12/17,FC Koln,Wolfsburg,1,0,H
1718,16/12/17,Stuttgart,Bayern Munich,0,1,A
1718,16/12/17,Werder Bremen,Mainz,2,2,D
1718,17/12/17,Hannover,Leverkusen,4,4,D
1718,17/12/17,RB Leipzig,Hertha,2,3,A
1718,12/01/18,Leverkusen,Bayern Munich,1,3,A
1718,13/01/18,Augsburg,Hamburg,1,0,H
1718,13/01/18,Ein Frankfurt,Freiburg,1,1,D
1718,13/01/18,Hannover,Mainz,3,2,H
1718,13/01/18,RB Leipzig,Schalke 04,3,1,H
1718,13/01/18,Stuttgart,Hertha,1,0,H
1718,13/01/18,Werder Bremen,Hoffenheim,1,1,D
1718,14/01/18,Dortmund,Wolfsburg,0,0,D
1718,14/01/18,FC Koln,M'gladbach,2,1,H
1718,19/01/18,Hertha,Dortmund,1,1,D
1718,20/01/18,Freiburg,RB Leipzig,2,1,H
1718,20/01/18,Hamburg,FC Koln,0,2,A
1718,20/01/18,Hoffenheim,Leverkusen,1,4,A
1718,20/01/18,Mainz,Stuttgart,3,2,H
1718,20/01/18,M'gladbach,Augsburg,2,0,H
1718,20/01/18,Wolfsburg,Ein Frankfurt,1,3,A
1718,21/01/18,Bayern Munich,Werder Bremen,4,2,H
1718,21/01/18,Schalke 04,Hannover,1,1,D
1718,26/01/18,Ein Frankfurt,M'gladbach,2,0,H
1718,27/01/18,Bayern Munich,Hoffenheim,5,2,H
1718,27/01/18,Dortmund,Freiburg,2,2,D
1718,27/01/18,FC Koln,Augsburg,1,1,D
1718,27/01/18,RB Leipzig,Hamburg,1,1,D
1718,27/01/18,Stuttgart,Schalke 04,0,2,A
1718,27/01/18,Werder Bremen,Hertha,0,0,D
1718,28/01/18,Hannover,Wolfsburg,0,1,A
1718,28/01/18,Leverkusen,Mainz,2,0,H
1718,02/02/18,FC Koln,Dortmund,2,3,A
1718,03/02/18,Freiburg,Leverkusen,0,0,D
1718,03/02/18,Hertha,Hoffenheim,1,1,D
1718,03/02/18,Mainz,Bayern Munich,0,2,A
1718,03/02/18,M'gladbach,RB Leipzig,0,1,A
1718,03/02/18,Schalke 04,Werder Bremen,1,2,A
1718,03/02/18,Wolfsburg,Stuttgart,1,1,D
1718,04/02/18,Augsburg,Ein Frankfurt,3,0,H
1718,04/02/18,Hamburg,Hannover,1,1,D
1718,09/02/18,RB Leipzig,Augsburg,2,0,H
1718,10/02/18,Bayern Munich,Schalke 04,2,1,H
1718,10/02/18,Dortmund,Hamburg,2,0,H
1718,10/02/18,Ein Frankfurt,FC Koln,4,2,H
1718,10/02/18,Hannover,Freiburg,2,1,H
1718,10/02/18,Hoffenheim,Mainz,4,2,H
1718,10/02/18,Leverkusen,Hertha,0,2,A
1718,11/02/18,Stuttgart,M'gladbach,1,0,H
1718,11/02/18,Werder Bremen,Wolfsburg,3,1,H
1718,16/02/18,Hertha,Mainz,0,2,A
1718,17/02/18,FC Koln,Hannover,1,1,D
1718,17/02/18,Freiburg,Werder Bremen,1,0,H
1718,17/02/18,Hamburg,Leverkusen,1,2,A
1718,17/02/18,Schalke 04,Hoffenheim,2,1,H
1718,17/02/18,Wolfsburg,Bayern Munich,1,2,A
1718,18/02/18,Augsburg,Stuttgart,0,1,A
1718,18/02/18,M'gladbach,Dortmund,0,1,A
1718,19/02/18,Ein Frankfurt,RB Leipzig,2,1,H
1718,23/02/18,Mainz,Wolfsburg,1,1,D
1718,24/02/18,Bayern Munich,Hertha,0,0,D
1718,24/02/18,Hannover,M'gladbach,0,1,A
1718,24/02/18,Hoffenheim,Freiburg,1,1,D
1718,24/02/18,Stuttgart,Ein Frankfurt,1,0,H
1718,24/02/18,Werder Bremen,Hamburg,1,0,H
1718,25/02/18,Leverkusen,Schalke 04,0,2,A
1718,25/02/18,RB Leipzig,FC Koln,1,2,A
1718,26/02/18,Dortmund,Augsburg,1,1,D
1718,02/03/18,M'gladbach,Werder Bremen,2,2,D
1718,03/03/18,Augsburg,Hoffenheim,0,2,A
1718,03/03/18,Ein Frankfurt,Hannover,1,0,H
1718,03/03/18,Hamburg,Mainz,0,0,D
1718,03/03/18,RB Leipzig,Dortmund,1,1,D
1718,03/03/18,Schalke 04,Hertha,1,0,H
1718,03/03/18,Wolfsburg,Leverkusen,1,2,A
1718,04/03/18,FC Koln,Stuttgart,2,3,A
1718,04/03/18,Freiburg,Bayern Munich,0,4,A
1718,09/03/18,Mainz,Schalke 04,0,1,A
1718,10/03/18,Bayern Munich,Hamburg,6,0,H
1718,10/03/18,Hannover,Augsburg,1,3,A
1718,10/03/18,Hertha,Freiburg,0,0,D
1718,10/03/18,Hoffenheim,Wolfsburg,3,0,H
1718,10/03/18,Leverkusen,M'gladbach,2,0,H
1718,11/03/18,Dortmund,Ein Frankfurt,3,2,H
1718,11/03/18,Stuttgart,RB Leipzig,0,0,D
1718,12/03/18,Werder Bremen,FC Koln,3,1,H
1718,16/03/18,Freiburg,Stuttgart,1,2,A
1718,17/03/18,Augsburg,Werder Bremen,1,3,A
1718,17/03/18,Ein Frankfurt,Mainz,3,0,H
1718,17/03/18,Hamburg,Hertha,1,2,A
1718,17/03/18,M'gladbach,Hoffenheim,3,3,D
1718,17/03/18,Wolfsburg,Schalke 04,0,1,A
1718,18/03/18,Dortmund,Hannover,1,0,H
1718,18/03/18,FC Koln,Leverkusen,2,0,H
1718,18/03/18,RB Leipzig,Bayern Munich,2,1,H
1718,31/03/18,Bayern Munich,Dortmund,6,0,H
1718,31/03/18,Hannover,RB Leipzig,2,3,A
1718,31/03/18,Hertha,Wolfsburg,0,0,D
1718,31/03/18,Hoffenheim,FC Koln,6,0,H
1718,31/03/18,Leverkusen,Augsburg,0,0,D
1718,31/03/18,Schalke 04,Freiburg,2,0,H
1718,31/03/18,Stuttgart,Hamburg,1,1,D
1718,01/04/18,Mainz,M'gladbach,0,0,D
1718,01/04/18,Werder Bremen,Ein Frankfurt,2,1,H
1718,06/04/18,Hannover,Werder Bremen,2,1,H
1718,07/04/18,Augsburg,Bayern Munich,1,4,A
1718,07/04/18,FC Koln,Mainz,1,1,D
1718,07/04/18,Freiburg,Wolfsburg,0,2,A
1718,07/04/18,Hamburg,Schalke 04,3,2,H
1718,07/04/18,M'gladbach,Hertha,2,1,H
1718,08/04/18,Dortmund,Stuttgart,3,0,H
1718,08/04/18,Ein Frankfurt,Hoffenheim,1,1,D
1718,09/04/18,RB Leipzig,Leverkusen,1,4,A
1718,13/04/18,Wolfsburg,Augsburg,0,0,D
1718,14/04/18,Bayern Munich,M'gladbach,5,1,H
1718,14/04/18,Hertha,FC Koln,2,1,H
1718,14/04/18,Hoffenheim,Hamburg,2,0,H
1718,14/04/18,Leverkusen,Ein Frankfurt,4,1,H
1718,14/04/18,Stuttgart,Hannover,1,1,D
1718,15/04/18,Schalke 04,Dortmund,2,0,H
1718,15/04/18,Werder Bremen,RB Leipzig,1,1,D
1718,16/04/18,Mainz,Freiburg,2,0,H
1718,20/04/18,M'gladbach,Wolfsburg,3,0,H
1718,21/04/18,Dortmund,Leverkusen,4,0,H
1718,21/04/18,Ein Frankfurt,Hertha,0,3,A
1718,21/04/18,Hamburg,Freiburg,1,0,H
1718,21/04/18,Hannover,Bayern Munich,0,3,A
1718,21/04/18,RB Leipzig,Hoffenheim,2,5,A
1718,21/04/18,Stuttgart,Werder Bremen,2,0,H
1718,22/04/18,Augsburg,Mainz,2,0,H
1718,22/04/18,FC Koln,Schalke 04,2,2,D
1718,27/04/18,Hoffenheim,Hannover,3,1,H
1718,28/04/18,Bayern Munich,Ein Frankfurt,4,1,H
1718,28/04/18,Freiburg,FC Koln,3,2,H
1718,28/04/18,Hertha,Augsburg,2,2,D
1718,28/04/18,Leverkusen,Stuttgart,0,1,A
1718,28/04/18,Schalke 04,M'gladbach,1,1,D
1718,28/04/18,Wolfsburg,Hamburg,1,3,A
1718,29/04/18,Mainz,RB Leipzig,3,0,H
1718,29/04/18,Werder Bremen,Dortmund,1,1,D
1718,05/05/18,Augsburg,Schalke 04,1,2,A
1718,05/05/18,Dortmund,Mainz,1,2,A
1718,05/05/18,Ein Frankfurt,Hamburg,3,0,H
1718,05/05/18,FC Koln,Bayern Munich,1,3,A
1718,05/05/18,Hannover,Hertha,3,1,H
1718,05/05/18,M'gladbach,Freiburg,3,1,H
1718,05/05/18,RB Leipzig,Wolfsburg,4,1,H
1718,05/05/18,Stuttgart,Hoffenheim,2,0,H
1718,05/05/18,Werder Bremen,Leverkusen,0,0,D
1718,12/05/18,Bayern Munich,Stuttgart,1,4,A
1718,12/05/18,Freiburg,Augsburg,2,0,H
1718,12/05/18,Hamburg,M'gladbach,2,1,H
1718,12/05/18,Hertha,RB Leipzig,2,6,A
1718,12/05/18,Hoffenheim,Dortmund,3,1,H
1718,12/05/18,Leverkusen,Hannover,3,2,H
1718,12/05/18,Mainz,Werder Bremen,1,2,A
1718,12/05/18,Schalke 04,Ein Frankfurt,1,0,H
1718,12/05/18,Wolfsburg,FC Koln,4,1,H
1819,24/08/2018,Bayern Munich,Hoffenheim,3,1,H
1819,25/08/2018,Fortuna Dusseldorf,Augsburg,1,2,A
1819,25/08/2018,Freiburg,Ein Frankfurt,0,2,A
1819,25/08/2018,Hertha,Nurnberg,1,0,H
1819,25/08/2018,M'gladbach,Leverkusen,2,0,H
1819,25/08/2018,Werder Bremen,Hannover,1,1,D
1819,25/08/2018,Wolfsburg,Schalke 04,2,1,H
1819,26/08/2018,Dortmund,RB Leipzig,4,1,H
1819,26/08/2018,Mainz,Stuttgart,1,0,H
1819,31/08/2018,Hannover,Dortmund,0,0,D
1819,01/09/2018,Augsburg,M'gladbach,1,1,D
1819,01/09/2018,Ein Frankfurt,Werder Bremen,1,2,A
1819,01/09/2018,Hoffenheim,Freiburg,3,1,H
1819,01/09/2018,Leverkusen,Wolfsburg,1,3,A
1819,01/09/2018,Nurnberg,Mainz,1,1,D
1819,01/09/2018,Stuttgart,Bayern Munich,0,3,A
1819,02/09/2018,RB Leipzig,Fortuna Dusseldorf,1,1,D
1819,02/09/2018,Schalke 04,Hertha,0,2,A
1819,14/09/2018,Dortmund,Ein Frankfurt,3,1,H
1819,15/09/2018,Bayern Munich,Leverkusen,3,1,H
1819,15/09/2018,Fortuna Dusseldorf,Hoffenheim,2,1,H
1819,15/09/2018,Mainz,Augsburg,2,1,H
1819,15/09/2018,M'gladbach,Schalke 04,2,1,H
1819,15/09/2018,RB Leipzig,Hannover,3,2,H
1819,15/09/2018,Wolfsburg,Hertha,2,2,D
1819,16/09/2018,Freiburg,Stuttgart,3,3,D
1819,16/09/2018,Werder Bremen,Nurnberg,1,1,D
1819,21/09/2018,Stuttgart,Fortuna Dusseldorf,0,0,D
1819,22/09/2018,Augsburg,Werder Bremen,2,3,A
1819,22/09/2018,Hertha,M'gladbach,4,2,H
1819,22/09/2018,Hoffenheim,Dortmund,1,1,D
1819,22/09/2018,Nurnberg,Hannover,2,0,H
1819,22/09/2018,Schalke 04,Bayern Munich,0,2,A
1819,22/09/2018,Wolfsburg,Freiburg,1,3,A
1819,23/09/2018,Ein Frankfurt,RB Leipzig,1,1,D
1819,23/09/2018,Leverkusen,Mainz,1,0,H
1819,25/09/2018,Bayern Munich,Augsburg,1,1,D
1819,25/09/2018,Freiburg,Schalke 04,1,0,H
1819,25/09/2018,Hannover,Hoffenheim,1,3,A
1819,25/09/2018,Werder Bremen,Hertha,3,1,H
1819,26/09/2018,Dortmund,Nurnberg,7,0,H
1819,26/09/2018,Fortuna Dusseldorf,Leverkusen,1,2,A
1819,26/09/2018,Mainz,Wolfsburg,0,0,D
1819,26/09/2018,M'gladbach,Ein Frankfurt,3,1,H
1819,26/09/2018,RB Leipzig,Stuttgart,2,0,H
1819,28/09/2018,Hertha,Bayern Munich,2,0,H
1819,29/09/2018,Hoffenheim,RB Leipzig,1,2,A
1819,29/09/2018,Leverkusen,Dortmund,2,4,A
1819,29/09/2018,Nurnberg,Fortuna Dusseldorf,3,0,H
1819,29/09/2018,Schalke 04,Mainz,1,0,H
1819,29/09/2018,Stuttgart,Werder Bremen,2,1,H
1819,29/09/2018,Wolfsburg,M'gladbach,2,2,D
1819,30/09/2018,Augsburg,Freiburg,4,1,H
1819,30/09/2018,Ein Frankfurt,Hannover,4,1,H
1819,05/10/2018,Werder Bremen,Wolfsburg,2,0,H
1819,06/10/2018,Bayern Munich,M'gladbach,0,3,A
1819,06/10/2018,Dortmund,Augsburg,4,3,H
1819,06/10/2018,Fortuna Dusseldorf,Schalke 04,0,2,A
1819,06/10/2018,Hannover,Stuttgart,3,1,H
1819,06/10/2018,Mainz,Hertha,0,0,D
1819,07/10/2018,Freiburg,Leverkusen,0,0,D
1819,07/10/2018,Hoffenheim,Ein Frankfurt,1,2,A
1819,07/10/2018,RB Leipzig,Nurnberg,6,0,H
1819,19/10/2018,Ein Frankfurt,Fortuna Dusseldorf,7,1,H
1819,20/10/2018,Augsburg,RB Leipzig,0,0,D
1819,20/10/2018,Leverkusen,Hannover,2,2,D
1819,20/10/2018,Nurnberg,Hoffenheim,1,3,A
1819,20/10/2018,Schalke 04,Werder Bremen,0,2,A
1819,20/10/2018,Stuttgart,Dortmund,0,4,A
1819,20/10/2018,Wolfsburg,Bayern Munich,1,3,A
1819,21/10/2018,Hertha,Freiburg,1,1,D
1819,21/10/2018,M'gladbach,Mainz,4,0,H
1819,26/10/2018,Freiburg,M'gladbach,3,1,H
1819,27/10/2018,Dortmund,Hertha,2,2,D
1819,27/10/2018,Fortuna Dusseldorf,Wolfsburg,0,3,A
1819,27/10/2018,Hannover,Augsburg,1,2,A
1819,27/10/2018,Hoffenheim,Stuttgart,4,0,H
1819,27/10/2018,Mainz,Bayern Munich,1,2,A
1819,28/10/2018,Nurnberg,Ein Frankfurt,1,1,D
1819,28/10/2018,RB Leipzig,Schalke 04,0,0,D
1819,28/10/2018,Werder Bremen,Leverkusen,2,6,A
1819,02/11/2018,Stuttgart,Ein Frankfurt,0,3,A
1819,03/11/2018,Augsburg,Nurnberg,2,2,D
1819,03/11/2018,Bayern Munich,Freiburg,1,1,D
1819,03/11/2018,Hertha,RB Leipzig,0,3,A
1819,03/11/2018,Leverkusen,Hoffenheim,1,4,A
1819,03/11/2018,Schalke 04,Hannover,3,1,H
1819,03/11/2018,Wolfsburg,Dortmund,0,1,A
1819,04/11/2018,Mainz,Werder Bremen,2,1,H
1819,04/11/2018,M'gladbach,Fortuna Dusseldorf,3,0,H
1819,09/11/2018,Hannover,Wolfsburg,2,1,H
1819,10/11/2018,Dortmund,Bayern Munich,3,2,H
1819,10/11/2018,Fortuna Dusseldorf,Hertha,4,1,H
1819,10/11/2018,Freiburg,Mainz,1,3,A
1819,10/11/2018,Hoffenheim,Augsburg,2,1,H
1819,10/11/2018,Nurnberg,Stuttgart,0,2,A
1819,10/11/2018,Werder Bremen,M'gladbach,1,3,A
1819,11/11/2018,Ein Frankfurt,Schalke 04,3,0,H
1819,11/11/2018,RB Leipzig,Leverkusen,3,0,H
1819,23/11/2018,Leverkusen,Stuttgart,2,0,H
1819,24/11/2018,Augsburg,Ein Frankfurt,1,3,A
1819,24/11/2018,Bayern Munich,Fortuna Dusseldorf,3,3,D
1819,24/11/2018,Hertha,Hoffenheim,3,3,D
1819,24/11/2018,Mainz,Dortmund,1,2,A
1819,24/11/2018,Schalke 04,Nurnberg,5,2,H
1819,24/11/2018,Wolfsburg,RB Leipzig,1,0,H
1819,25/11/2018,Freiburg,Werder Bremen,1,1,D
1819,25/11/2018,M'gladbach,Hannover,4,1,H
1819,30/11/2018,Fortuna Dusseldorf,Mainz,0,1,A
1819,01/12/2018,Dortmund,Freiburg,2,0,H
1819,01/12/2018,Hannover,Hertha,0,2,A
1819,01/12/2018,Hoffenheim,Schalke 04,1,1,D
1819,01/12/2018,Stuttgart,Augsburg,1,0,H
1819,01/12/2018,Werder Bremen,Bayern Munich,1,2,A
1819,02/12/2018,Ein Frankfurt,Wolfsburg,1,2,A
1819,02/12/2018,RB Leipzig,M'gladbach,2,0,H
1819,03/12/2018,Nurnberg,Leverkusen,1,1,D
1819,07/12/2018,Werder Bremen,Fortuna Dusseldorf,3,1,H
1819,08/12/2018,Bayern Munich,Nurnberg,3,0,H
1819,08/12/2018,Freiburg,RB Leipzig,3,0,H
1819,08/12/2018,Hertha,Ein Frankfurt,1,0,H
1819,08/12/2018,Leverkusen,Augsburg,1,0,H
1819,08/12/2018,Schalke 04,Dortmund,1,2,A
1819,08/12/2018,Wolfsburg,Hoffenheim,2,2,D
1819,09/12/2018,Mainz,Hannover,1,1,D
1819,09/12/2018,M'gladbach,Stuttgart,3,0,H
1819,14/12/2018,Nurnberg,Wolfsburg,0,2,A
1819,15/12/2018,Augsburg,Schalke 04,1,1,D
1819,15/12/2018,Dortmund,Werder Bremen,2,1,H
1819,15/12/2018,Fortuna Dusseldorf,Freiburg,2,0,H
1819,15/12/2018,Hannover,Bayern Munich,0,4,A
1819,15/12/2018,Hoffenheim,M'gladbach,0,0,D
1819,15/12/2018,Stuttgart,Hertha,2,1,H
1819,16/12/2018,Ein Frankfurt,Leverkusen,2,1,H
1819,16/12/2018,RB Leipzig,Mainz,4,1,H
1819,18/12/2018,Fortuna Dusseldorf,Dortmund,2,1,H
1819,18/12/2018,Hertha,Augsburg,2,2,D
1819,18/12/2018,M'gladbach,Nurnberg,2,0,H
1819,18/12/2018,Wolfsburg,Stuttgart,2,0,H
1819,19/12/2018,Bayern Munich,RB Leipzig,1,0,H
1819,19/12/2018,Freiburg,Hannover,1,1,D
1819,19/12/2018,Mainz,Ein Frankfurt,2,2,D
1819,19/12/2018,Schalke 04,Leverkusen,1,2,A
1819,19/12/2018,Werder Bremen,Hoffenheim,1,1,D
1819,21/12/2018,Dortmund,M'gladbach,2,1,H
1819,22/12/2018,Ein Frankfurt,Bayern Munich,0,3,A
1819,22/12/2018,Hannover,Fortuna Dusseldorf,0,1,A
1819,22/12/2018,Leverkusen,Hertha,3,1,H
1819,22/12/2018,Nurnberg,Freiburg,0,1,A
1819,22/12/2018,RB Leipzig,Werder Bremen,3,2,H
1819,22/12/2018,Stuttgart,Schalke 04,1,3,A
1819,23/12/2018,Augsburg,Wolfsburg,2,3,A
1819,23/12/2018,Hoffenheim,Mainz,1,1,D
1819,18/01/2019,Hoffenheim,Bayern Munich,1,3,A
1819,19/01/2019,Augsburg,Fortuna Dusseldorf,1,2,A
1819,19/01/2019,Ein Frankfurt,Freiburg,3,1,H
1819,19/01/2019,Hannover,Werder Bremen,0,1,A
1819,19/01/2019,Leverkusen,M'gladbach,0,1,A
1819,19/01/2019,RB Leipzig,Dortmund,0,1,A
1819,19/01/2019,Stuttgart,Mainz,2,3,A
1819,20/01/2019,Nurnberg,Hertha,1,3,A
1819,20/01/2019,Schalke 04,Wolfsburg,2,1,H
1819,25/01/2019,Hertha,Schalke 04,2,2,D
1819,26/01/2019,Dortmund,Hannover,5,1,H
1819,26/01/2019,Freiburg,Hoffenheim,2,4,A
1819,26/01/2019,Mainz,Nurnberg,2,1,H
1819,26/01/2019,M'gladbach,Augsburg,2,0,H
1819,26/01/2019,Werder Bremen,Ein Frankfurt,2,2,D
1819,26/01/2019,Wolfsburg,Leverkusen,0,3,A
1819,27/01/2019,Bayern Munich,Stuttgart,4,1,H
1819,27/01/2019,Fortuna Dusseldorf,RB Leipzig,0,4,A
1819,01/02/2019,Hannover,RB Leipzig,0,3,A
1819,02/02/2019,Ein Frankfurt,Dortmund,1,1,D
1819,02/02/2019,Hertha,Wolfsburg,0,1,A
1819,02/02/2019,Hoffenheim,Fortuna Dusseldorf,1,1,D
1819,02/02/2019,Leverkusen,Bayern Munich,3,1,H
1819,02/02/2019,Nurnberg,Werder Bremen,1,1,D
1819,02/02/2019,Schalke 04,M'gladbach,0,2,A
1819,03/02/2019,Augsburg,Mainz,3,0,H
1819,03/02/2019,Stuttgart,Freiburg,2,2,D
1819,08/02/2019,Mainz,Leverkusen,1,5,A
1819,09/02/2019,Bayern Munich,Schalke 04,3,1,H
1819,09/02/2019,Dortmund,Hoffenheim,3,3,D
1819,09/02/2019,Freiburg,Wolfsburg,3,3,D
1819,09/02/2019,Hannover,Nurnberg,2,0,H
1819,09/02/2019,M'gladbach,Hertha,0,3,A
1819,09/02/2019,RB Leipzig,Ein Frankfurt,0,0,D
1819,10/02/2019,Fortuna Dusseldorf,Stuttgart,3,0,H
1819,10/02/2019,Werder Bremen,Augsburg,4,0,H
1819,15/02/2019,Augsburg,Bayern Munich,2,3,A
1819,16/02/2019,Hertha,Werder Bremen,1,1,D
1819,16/02/2019,Hoffenheim,Hannover,3,0,H
1819,16/02/2019,Schalke 04,Freiburg,0,0,D
1819,16/02/2019,Stuttgart,RB Leipzig,1,3,A
1819,16/02/2019,Wolfsburg,Mainz,3,0,H
1819,17/02/2019,Ein Frankfurt,M'gladbach,1,1,D
1819,17/02/2019,Leverkusen,Fortuna Dusseldorf,2,0,H
1819,18/02/2019,Nurnberg,Dortmund,0,0,D
1819,22/02/2019,Werder Bremen,Stuttgart,1,1,D
1819,23/02/2019,Bayern Munich,Hertha,1,0,H
1819,23/02/2019,Fortuna Dusseldorf,Nurnberg,2,1,H
1819,23/02/2019,Freiburg,Augsburg,5,1,H
1819,23/02/2019,Mainz,Schalke 04,3,0,H
1819,23/02/2019,M'gladbach,Wolfsburg,0,3,A
1819,24/02/2019,Dortmund,Leverkusen,3,2,H
1819,24/02/2019,Hannover,Ein Frankfurt,0,3,A
1819,25/02/2019,RB Leipzig,Hoffenheim,1,1,D
1819,01/03/2019,Augsburg,Dortmund,2,1,H
1819,02/03/2019,Ein Frankfurt,Hoffenheim,3,2,H
1819,02/03/2019,Hertha,Mainz,2,1,H
1819,02/03/2019,Leverkusen,Freiburg,2,0,H
1819,02/03/2019,M'gladbach,Bayern Munich,1,5,A
1819,02/03/2019,Nurnberg,RB Leipzig,0,1,A
1819,02/03/2019,Schalke 04,Fortuna Dusseldorf,0,4,A
1819,03/03/2019,Stuttgart,Hannover,5,1,H
1819,03/03/2019,Wolfsburg,Werder Bremen,1,1,D
1819,08/03/2019,Werder Bremen,Schalke 04,4,2,H
1819,09/03/2019,Bayern Munich,Wolfsburg,6,0,H
