Date,Season,HomeTeam,AwayTeam,Result,home_form_points,home_form_gf,home_form_ga,home_form_gd,away_form_points,away_form_gf,away_form_ga,away_form_gd,form_points_diff,form_gd_diff,home_trend,away_trend,trend_diff,home_home_ppg,home_home_gf,home_home_ga,away_away_ppg,away_away_gf,away_away_ga,home_advantage,home_days_rest,away_days_rest,rest_diff,home_season_points,home_season_gd,home_season_position,away_season_points,away_season_gd,away_season_position,position_diff,points_diff_season,h2h_home_wins,h2h_draws,h2h_away_wins,season_phase
2026-01-10,2526,Freiburg,Hamburg,H,2.1333333333333333,2.8,2.2666666666666666,0.5333333333333332,0.8,1.1333333333333333,2.066666666666667,-0.9333333333333336,1.3333333333333333,1.4666666666666668,1.7333333333333332,-1.1666666666666665,2.8999999999999995,1.0666666666666667,1.6666666666666667,2.2,0.6666666666666666,0.0,1.6666666666666667,0.4,21,21,0,40,-2,9,32,-18,13,4,8,0,0,0,2
2026-01-10,2526,Union Berlin,Mainz,D,2.8,1.6666666666666667,0.5333333333333333,1.1333333333333333,0.9333333333333333,0.6666666666666666,0.7333333333333333,-0.06666666666666665,1.8666666666666665,1.2,2.0,0.6666666666666667,1.3333333333333333,1.8666666666666667,1.8666666666666667,1.9333333333333333,1.6,1.9333333333333333,1.2,0.2666666666666666,21,20,1,42,-6,8,16,-26,18,10,26,0,0,0,2
2026-01-10,2526,Leverkusen,Stuttgart,A,2.8,2.466666666666667,0.7333333333333333,1.7333333333333334,1.6,1.3333333333333333,0.3333333333333333,1.0,1.1999999999999997,0.7333333333333334,2.0,0.33333333333333326,1.6666666666666667,1.0666666666666667,1.6666666666666667,1.6,0.2,1.0666666666666667,2.2666666666666666,0.8666666666666667,21,21,0,58,26,3,52,6,6,3,6,0,0,0,2
2026-01-10,2526,Leverkusen,Stuttgart,A,2.8,2.466666666666667,0.7333333333333333,1.7333333333333334,1.6,1.3333333333333333,0.3333333333333333,1.0,1.1999999999999997,0.7333333333333334,2.0,0.33333333333333326,1.6666666666666667,1.0666666666666667,1.6666666666666667,1.6,0.2,1.0666666666666667,2.2666666666666666,0.8666666666666667,21,21,0,58,26,3,52,6,6,3,6,0,0,0,2
2026-01-11,2526,Bayern Munich,Wolfsburg,H,2.3333333333333335,3.4,0.6666666666666666,2.7333333333333334,1.2,3.0,2.8,0.20000000000000018,1.1333333333333335,2.533333333333333,0.33333333333333304,-2.1,2.433333333333333,3.0,5.533333333333333,0.0,1.8,1.8666666666666667,1.1333333333333333,1.2,21,22,-1,82,88,1,30,-10,14,13,52,0,0,0,2
2026-01-11,2526,Bayern Munich,Wolfsburg,H,2.3333333333333335,3.4,0.6666666666666666,2.7333333333333334,1.2,3.0,2.8,0.20000000000000018,1.1333333333333335,2.533333333333333,0.33333333333333304,-2.1,2.433333333333333,3.0,5.533333333333333,0.0,1.8,1.8666666666666667,1.1333333333333333,1.2,21,22,-1,82,88,1,30,-10,14,13,52,0,0,0,2
2026-01-11,2526,M'gladbach,Augsburg,H,0.2,0.4,2.2,-1.8000000000000003,0.8,0.13333333333333333,0.3333333333333333,-0.19999999999999998,-0.6000000000000001,-1.6000000000000003,-1.6,-0.5666666666666665,-1.0333333333333337,0.6,0.26666666666666666,1.7333333333333334,1.8,2.2,1.4,-1.2000000000000002,23,22,1,32,-12,12,28,-22,15,3,4,0,0,0,2
2026-01-11,2526,M'gladbach,Augsburg,H,0.2,0.4,2.2,-1.8000000000000003,0.8,0.13333333333333333,0.3333333333333333,-0.19999999999999998,-0.6000000000000001,-1.6000000000000003,-1.6,-0.5666666666666665,-1.0333333333333337,0.6,0.26666666666666666,1.7333333333333334,1.8,2.2,1.4,-1.2000000000000002,23,22,1,32,-12,12,28,-22,15,3,4,0,0,0,2
2026-01-13,2526,Dortmund,Werder Bremen,H,1.6666666666666667,2.533333333333333,1.8666666666666667,0.6666666666666665,0.6,0.13333333333333333,1.5333333333333334,-1.4000000000000001,1.0666666666666669,2.0666666666666664,-0.7333333333333336,0.6333333333333333,-1.366666666666667,2.8666666666666667,2.2,0.06666666666666667,1.0,1.9333333333333333,2.6666666666666665,1.8666666666666667,4,24,-20,66,28,2,34,-20,12,10,32,0,0,0,2
2026-01-13,2526,Stuttgart,Ein Frankfurt,H,2.3333333333333335,2.6666666666666665,0.6,2.0666666666666664,1.1333333333333333,2.2,2.1333333333333333,0.06666666666666687,1.2000000000000002,1.9999999999999996,0.9333333333333331,-0.7333333333333334,1.6666666666666665,3.0,1.3333333333333333,0.0,2.0,2.533333333333333,1.8666666666666667,1.0,3,4,-1,58,12,5,52,0,7,2,6,0,0,0,2
2026-01-13,2526,Dortmund,Werder Bremen,H,1.6666666666666667,2.533333333333333,1.8666666666666667,0.6666666666666665,0.6,0.13333333333333333,1.5333333333333334,-1.4000000000000001,1.0666666666666669,2.0666666666666664,-0.7333333333333336,0.6333333333333333,-1.366666666666667,2.8666666666666667,2.2,0.06666666666666667,1.0,1.9333333333333333,2.6666666666666665,1.8666666666666667,4,24,-20,66,28,2,34,-20,12,10,32,0,0,0,2
2026-01-13,2526,Mainz,Heidenheim,H,1.0,1.3333333333333333,1.3333333333333333,0.0,0.6,1.2666666666666666,2.6666666666666665,-1.4,0.4,1.4,0.19999999999999996,0.2333333333333334,-0.03333333333333344,0.0,0.0,1.0666666666666667,0.0,0.3333333333333333,1.9333333333333333,0.0,3,3,0,18,-26,18,24,-42,17,-1,-6,0,0,0,2
2026-01-13,2526,Stuttgart,Ein Frankfurt,H,2.3333333333333335,2.6666666666666665,0.6,2.0666666666666664,1.1333333333333333,2.2,2.1333333333333333,0.06666666666666687,1.2000000000000002,1.9999999999999996,0.9333333333333331,-0.7333333333333334,1.6666666666666665,3.0,1.3333333333333333,0.0,2.0,2.533333333333333,1.8666666666666667,1.0,3,4,-1,58,12,5,52,0,7,2,6,0,0,0,2
2026-01-13,2526,Mainz,Heidenheim,H,1.0,1.3333333333333333,1.3333333333333333,0.0,0.6,1.2666666666666666,2.6666666666666665,-1.4,0.4,1.4,0.19999999999999996,0.2333333333333334,-0.03333333333333344,0.0,0.0,1.0666666666666667,0.0,0.3333333333333333,1.9333333333333333,0.0,3,3,0,18,-26,18,24,-42,17,-1,-6,0,0,0,2
2026-01-14,2526,Wolfsburg,St Pauli,H,0.2,1.8,6.2,-4.4,1.6666666666666667,0.7333333333333333,0.4,0.33333333333333326,-1.4666666666666668,-4.733333333333333,-2.0,-0.1333333333333333,-1.8666666666666667,0.9333333333333333,1.6,1.6666666666666667,1.8,1.2,0.7333333333333333,-0.8666666666666667,3,24,-21,30,-24,14,24,-26,17,3,6,0,0,0,2
2026-01-14,2526,FC Koln,Bayern Munich,A,0.6,1.2,1.6666666666666667,-0.4666666666666668,2.8666666666666667,6.266666666666667,0.7333333333333333,5.533333333333333,-2.2666666666666666,-6.0,0.6333333333333333,0.9333333333333331,-0.2999999999999998,1.8666666666666667,2.8,1.3333333333333333,3.0,3.3333333333333335,1.5333333333333334,-1.1333333333333333,4,3,1,34,-4,11,88,102,1,-10,-54,0,0,0,2
2026-01-14,2526,Hoffenheim,M'gladbach,H,1.6,1.3333333333333333,0.4666666666666667,0.8666666666666666,1.8,2.466666666666667,0.8666666666666667,1.6,-0.19999999999999996,-0.7333333333333335,-0.26666666666666683,1.9,-2.166666666666667,0.0,0.9333333333333333,3.2,0.3333333333333333,0.4,1.1333333333333333,-0.3333333333333333,25,3,22,54,18,6,38,-4,10,4,16,0,0,0,2
2026-01-14,2526,RB Leipzig,Freiburg,H,0.2,1.3333333333333333,2.8,-1.4666666666666666,2.8666666666666667,2.6,1.6666666666666667,0.9333333333333333,-2.6666666666666665,-2.4,-1.6,1.5333333333333334,-3.1333333333333337,3.0,2.3333333333333335,0.4,1.0666666666666667,1.6,2.4,1.9333333333333333,25,4,21,58,22,4,46,0,8,4,12,0,0,0,2
2026-01-14,2526,Wolfsburg,St Pauli,H,0.2,1.8,6.2,-4.4,1.6666666666666667,0.7333333333333333,0.4,0.33333333333333326,-1.4666666666666668,-4.733333333333333,-2.0,-0.1333333333333333,-1.8666666666666667,0.9333333333333333,1.6,1.6666666666666667,1.8,1.2,0.7333333333333333,-0.8666666666666667,3,24,-21,30,-24,14,24,-26,17,3,6,0,0,0,2
2026-01-14,2526,FC Koln,Bayern Munich,A,0.6,1.2,1.6666666666666667,-0.4666666666666668,2.8666666666666667,6.266666666666667,0.7333333333333333,5.533333333333333,-2.2666666666666666,-6.0,0.6333333333333333,0.9333333333333331,-0.2999999999999998,1.8666666666666667,2.8,1.3333333333333333,3.0,3.3333333333333335,1.5333333333333334,-1.1333333333333333,4,3,1,34,-4,11,88,102,1,-10,-54,0,0,0,2
2026-01-14,2526,Hoffenheim,M'gladbach,H,1.6,1.3333333333333333,0.4666666666666667,0.8666666666666666,1.8,2.466666666666667,0.8666666666666667,1.6,-0.19999999999999996,-0.7333333333333335,-0.26666666666666683,1.9,-2.166666666666667,0.0,0.9333333333333333,3.2,0.3333333333333333,0.4,1.1333333333333333,-0.3333333333333333,25,3,22,54,18,6,38,-4,10,4,16,0,0,0,2
2026-01-14,2526,RB Leipzig,Freiburg,H,0.2,1.3333333333333333,2.8,-1.4666666666666666,2.8666666666666667,2.6,1.6666666666666667,0.9333333333333333,-2.6666666666666665,-2.4,-1.6,1.5333333333333334,-3.1333333333333337,3.0,2.3333333333333335,0.4,1.0666666666666667,1.6,2.4,1.9333333333333333,25,4,21,58,22,4,46,0,8,4,12,0,0,0,2
2026-01-15,2526,Augsburg,Union Berlin,D,0.3333333333333333,0.0,2.466666666666667,-2.466666666666667,1.8,1.7333333333333334,1.2666666666666666,0.4666666666666668,-1.4666666666666668,-2.9333333333333336,-0.7666666666666667,-1.0666666666666667,0.29999999999999993,0.2,1.7333333333333334,3.2,1.0,1.3333333333333333,2.933333333333333,-0.8,4,5,-1,28,-30,15,44,-6,9,-6,-16,0,0,0,2
2026-01-15,2526,Augsburg,Union Berlin,D,0.3333333333333333,0.0,2.466666666666667,-2.466666666666667,1.8,1.7333333333333334,1.2666666666666666,0.4666666666666668,-1.4666666666666668,-2.9333333333333336,-0.7666666666666667,-1.0666666666666667,0.29999999999999993,0.2,1.7333333333333334,3.2,1.0,1.3333333333333333,2.933333333333333,-0.8,4,5,-1,28,-30,15,44,-6,9,-6,-16,0,0,0,2
2026-01-16,2526,Werder Bremen,Ein Frankfurt,D,0.3333333333333333,0.0,2.066666666666667,-2.066666666666667,0.4,2.2666666666666666,2.8666666666666667,-0.6000000000000001,-0.06666666666666671,-1.4666666666666668,-0.16666666666666666,-1.2333333333333332,1.0666666666666664,0.8,1.8666666666666667,2.8,2.0,2.533333333333333,1.8666666666666667,-1.2,3,3,0,34,-26,13,52,-2,7,-6,-18,0,0,2,2
2026-01-16,2526,Werder Bremen,Ein Frankfurt,D,0.3333333333333333,0.0,2.066666666666667,-2.066666666666667,0.4,2.2666666666666666,2.8666666666666667,-0.6000000000000001,-0.06666666666666671,-1.4666666666666668,-0.16666666666666666,-1.2333333333333332,1.0666666666666664,0.8,1.8666666666666667,2.8,2.0,2.533333333333333,1.8666666666666667,-1.2,3,3,0,34,-26,13,52,-2,7,-6,-18,0,0,2,2
2026-01-17,2526,Wolfsburg,Heidenheim,D,1.8,1.7333333333333334,3.533333333333333,-1.7999999999999998,0.3333333333333333,1.2666666666666666,2.1333333333333333,-0.8666666666666667,1.4666666666666668,-0.9333333333333331,1.9,-0.16666666666666666,2.0666666666666664,0.9333333333333333,1.6,1.6666666666666667,0.0,0.3333333333333333,1.9333333333333333,0.9333333333333333,3,4,-1,36,-22,11,24,-44,18,7,12,2,0,0,2
2026-01-17,2526,Hoffenheim,Leverkusen,H,2.3333333333333335,3.2666666666666666,0.6666666666666666,2.6,1.2,1.7333333333333334,2.7333333333333334,-1.0,1.1333333333333335,3.6,0.9333333333333331,-1.9,2.833333333333333,0.0,0.9333333333333333,3.2,1.8,2.7333333333333334,2.3333333333333335,-1.8,3,7,-4,60,26,5,58,20,6,1,2,2,0,0,2
2026-01-17,2526,Hamburg,M'gladbach,D,0.3333333333333333,1.0,1.8,-0.8,1.0,1.9333333333333333,3.1333333333333333,-1.2,-0.6666666666666667,0.3999999999999999,-0.7666666666666667,-0.5,-0.2666666666666667,1.2,0.9333333333333333,1.5333333333333334,0.3333333333333333,0.4,1.1333333333333333,0.8666666666666667,7,3,4,32,-20,14,38,-12,10,-4,-6,0,2,0,2
2026-01-17,2526,FC Koln,Mainz,H,0.3333333333333333,1.2666666666666666,2.533333333333333,-1.2666666666666666,2.2,1.8666666666666667,1.2666666666666666,0.6000000000000001,-1.866666666666667,-1.8666666666666667,-0.16666666666666666,1.6666666666666665,-1.8333333333333333,1.8666666666666667,2.8,1.3333333333333333,1.6,1.9333333333333333,1.2,0.2666666666666666,3,4,-1,34,-8,13,24,-24,16,3,10,2,0,0,2
2026-01-17,2526,Dortmund,St Pauli,H,2.3333333333333335,2.933333333333333,1.0,1.9333333333333331,0.5333333333333333,0.7333333333333333,1.2666666666666666,-0.5333333333333333,1.8000000000000003,2.4666666666666663,0.7333333333333332,-1.7666666666666666,2.5,2.8666666666666667,2.2,0.06666666666666667,1.8,1.2,0.7333333333333333,1.0666666666666667,4,3,1,72,34,2,24,-28,17,15,48,0,2,0,2
2026-01-17,2526,Hoffenheim,Leverkusen,H,2.3333333333333335,3.2666666666666666,0.6666666666666666,2.6,1.2,1.7333333333333334,2.7333333333333334,-1.0,1.1333333333333335,3.6,0.9333333333333331,-1.9,2.833333333333333,0.0,0.9333333333333333,3.2,1.8,2.7333333333333334,2.3333333333333335,-1.8,3,7,-4,60,26,5,58,20,6,1,2,2,0,0,2
2026-01-17,2526,Wolfsburg,Heidenheim,D,1.8,1.7333333333333334,3.533333333333333,-1.7999999999999998,0.3333333333333333,1.2666666666666666,2.1333333333333333,-0.8666666666666667,1.4666666666666668,-0.9333333333333331,1.9,-0.16666666666666666,2.0666666666666664,0.9333333333333333,1.6,1.6666666666666667,0.0,0.3333333333333333,1.9333333333333333,0.9333333333333333,3,4,-1,36,-22,11,24,-44,18,7,12,2,0,0,2
2026-01-17,2526,RB Leipzig,Bayern Munich,A,1.8,1.6,1.2,0.40000000000000013,3.0,4.733333333333333,0.9333333333333333,3.8,-1.2,-3.3999999999999995,1.9,0.3999999999999999,1.5,3.0,2.3333333333333335,0.4,3.0,3.3333333333333335,1.5333333333333334,0.0,3,3,0,64,26,3,94,106,1,-2,-30,0,0,2,2
2026-01-17,2526,RB Leipzig,Bayern Munich,A,1.8,1.6,1.2,0.40000000000000013,3.0,4.733333333333333,0.9333333333333333,3.8,-1.2,-3.3999999999999995,1.9,0.3999999999999999,1.5,3.0,2.3333333333333335,0.4,3.0,3.3333333333333335,1.5333333333333334,0.0,3,3,0,64,26,3,94,106,1,-2,-30,0,0,2,2
2026-01-17,2526,FC Koln,Mainz,H,0.3333333333333333,1.2666666666666666,2.533333333333333,-1.2666666666666666,2.2,1.8666666666666667,1.2666666666666666,0.6000000000000001,-1.866666666666667,-1.8666666666666667,-0.16666666666666666,1.6666666666666665,-1.8333333333333333,1.8666666666666667,2.8,1.3333333333333333,1.6,1.9333333333333333,1.2,0.2666666666666666,3,4,-1,34,-8,13,24,-24,16,3,10,2,0,0,2
2026-01-17,2526,Dortmund,St Pauli,H,2.3333333333333335,2.933333333333333,1.0,1.9333333333333331,0.5333333333333333,0.7333333333333333,1.2666666666666666,-0.5333333333333333,1.8000000000000003,2.4666666666666663,0.7333333333333332,-1.7666666666666666,2.5,2.8666666666666667,2.2,0.06666666666666667,1.8,1.2,0.7333333333333333,1.0666666666666667,4,3,1,72,34,2,24,-28,17,15,48,0,2,0,2
2026-01-17,2526,Hamburg,M'gladbach,D,0.3333333333333333,1.0,1.8,-0.8,1.0,1.9333333333333333,3.1333333333333333,-1.2,-0.6666666666666667,0.3999999999999999,-0.7666666666666667,-0.5,-0.2666666666666667,1.2,0.9333333333333333,1.5333333333333334,0.3333333333333333,0.4,1.1333333333333333,0.8666666666666667,7,3,4,32,-20,14,38,-12,10,-4,-6,0,2,0,2
2026-01-18,2526,Stuttgart,Union Berlin,D,2.8666666666666667,3.1333333333333333,1.5333333333333334,1.5999999999999999,1.1333333333333333,1.3333333333333333,1.2666666666666666,0.06666666666666665,1.7333333333333334,1.5333333333333332,0.9333333333333331,-1.3333333333333335,2.2666666666666666,3.0,1.3333333333333333,0.0,1.0,1.3333333333333333,2.933333333333333,2.0,5,3,2,64,14,5,46,-6,9,4,18,0,0,2,2
2026-01-18,2526,Augsburg,Freiburg,D,0.6666666666666666,0.6,1.9333333333333333,-1.3333333333333335,1.2,0.9333333333333333,1.7333333333333334,-0.8,-0.5333333333333333,-0.5333333333333334,0.3666666666666667,-2.1,2.466666666666667,0.2,1.7333333333333334,3.2,1.0666666666666667,1.6,2.4,-0.8666666666666667,3,4,-1,30,-30,15,46,-4,8,-7,-16,2,0,0,2
2026-01-18,2526,Augsburg,Freiburg,D,0.6666666666666666,0.6,1.9333333333333333,-1.3333333333333335,1.2,0.9333333333333333,1.7333333333333334,-0.8,-0.5333333333333333,-0.5333333333333334,0.3666666666666667,-2.1,2.466666666666667,0.2,1.7333333333333334,3.2,1.0666666666666667,1.6,2.4,-0.8666666666666667,3,4,-1,30,-30,15,46,-4,8,-7,-16,2,0,0,2
2026-01-18,2526,Stuttgart,Union Berlin,D,2.8666666666666667,3.1333333333333333,1.5333333333333334,1.5999999999999999,1.1333333333333333,1.3333333333333333,1.2666666666666666,0.06666666666666665,1.7333333333333334,1.5333333333333332,0.9333333333333331,-1.3333333333333335,2.2666666666666666,3.0,1.3333333333333333,0.0,1.0,1.3333333333333333,2.933333333333333,2.0,5,3,2,64,14,5,46,-6,9,4,18,0,0,2,2
2026-01-23,2526,St Pauli,Hamburg,D,0.06666666666666667,1.5333333333333334,2.466666666666667,-0.9333333333333333,0.6666666666666666,0.4,0.7333333333333333,-0.33333333333333326,-0.6,-0.6000000000000001,-1.0666666666666667,0.3666666666666667,-1.4333333333333333,1.6,2.533333333333333,2.2666666666666666,0.6666666666666666,0.0,1.6666666666666667,0.9333333333333335,6,6,0,24,-30,18,34,-20,14,-4,-10,2,0,0,2
2026-01-23,2526,St Pauli,Hamburg,D,0.06666666666666667,1.5333333333333334,2.466666666666667,-0.9333333333333333,0.6666666666666666,0.4,0.7333333333333333,-0.33333333333333326,-0.6,-0.6000000000000001,-1.0666666666666667,0.3666666666666667,-1.4333333333333333,1.6,2.533333333333333,2.2666666666666666,0.6666666666666666,0.0,1.6666666666666667,0.9333333333333335,6,6,0,24,-30,18,34,-20,14,-4,-10,2,0,0,2
2026-01-24,2526,Ein Frankfurt,Hoffenheim,A,0.6666666666666666,2.6666666666666665,3.0,-0.3333333333333335,2.8666666666666667,2.2666666666666666,0.3333333333333333,1.9333333333333333,-2.2,-2.2666666666666666,0.16666666666666674,0.9333333333333331,-0.7666666666666664,1.8,3.4,2.1333333333333333,2.8666666666666667,2.6,1.3333333333333333,-1.0666666666666667,8,7,1,54,-2,7,66,28,3,-4,-12,2,0,0,2
2026-01-24,2526,Bayern Munich,Augsburg,A,3.0,4.533333333333333,1.0,3.533333333333333,0.9333333333333333,1.5333333333333334,1.8,-0.2666666666666666,2.0666666666666664,3.8,0.0,0.4666666666666667,-0.4666666666666667,3.0,5.533333333333333,0.0,1.8,2.2,1.4,1.2,7,6,1,100,114,1,32,-30,15,14,68,2,0,0,2
2026-01-24,2526,Ein Frankfurt,Hoffenheim,A,0.6666666666666666,2.6666666666666665,3.0,-0.3333333333333335,2.8666666666666667,2.2666666666666666,0.3333333333333333,1.9333333333333333,-2.2,-2.2666666666666666,0.16666666666666674,0.9333333333333331,-0.7666666666666664,1.8,3.4,2.1333333333333333,2.8666666666666667,2.6,1.3333333333333333,-1.0666666666666667,8,7,1,54,-2,7,66,28,3,-4,-12,2,0,0,2
2026-01-24,2526,Heidenheim,RB Leipzig,A,0.6666666666666666,1.0666666666666667,1.4,-0.33333333333333326,1.0,1.3333333333333333,3.2,-1.866666666666667,-0.33333333333333337,1.5333333333333337,0.3666666666666667,-0.5,0.8666666666666667,0.2,0.7333333333333333,2.533333333333333,1.2,0.4,3.6,-1.0,7,7,0,26,-44,17,64,18,5,-12,-38,0,0,2,2
2026-01-24,2526,Leverkusen,Werder Bremen,H,0.2,0.5333333333333333,2.0,-1.4666666666666668,0.6666666666666666,1.8,2.8,-0.9999999999999998,-0.4666666666666666,-0.466666666666667,-2.0,0.3666666666666667,-2.3666666666666667,1.0666666666666667,1.6666666666666667,1.6,1.0,1.9333333333333333,2.6666666666666665,0.06666666666666665,7,8,-1,58,18,6,36,-26,14,8,22,0,2,0,2
2026-01-24,2526,Mainz,Wolfsburg,H,1.0666666666666667,1.4,1.6666666666666667,-0.26666666666666683,1.6,1.3333333333333333,1.4666666666666666,-0.1333333333333333,-0.5333333333333334,-0.13333333333333353,-1.1666666666666667,0.33333333333333326,-1.5,0.0,0.0,1.0666666666666667,1.8,1.8666666666666667,1.1333333333333333,-1.8,7,7,0,24,-26,18,38,-22,12,-6,-14,0,2,0,2
2026-01-24,2526,Union Berlin,Dortmund,A,1.0,1.0666666666666667,1.0666666666666667,0.0,2.8666666666666667,3.0,1.4,1.6,-1.8666666666666667,-1.6,-0.3999999999999999,0.9333333333333331,-1.333333333333333,1.8666666666666667,1.8666666666666667,1.9333333333333333,1.8,2.6,1.8,0.06666666666666665,6,7,-1,48,-6,9,78,36,2,-7,-30,0,0,2,2
2026-01-24,2526,Union Berlin,Dortmund,A,1.0,1.0666666666666667,1.0666666666666667,0.0,2.8666666666666667,3.0,1.4,1.6,-1.8666666666666667,-1.6,-0.3999999999999999,0.9333333333333331,-1.333333333333333,1.8666666666666667,1.8666666666666667,1.9333333333333333,1.8,2.6,1.8,0.06666666666666665,6,7,-1,48,-6,9,78,36,2,-7,-30,0,0,2,2
2026-01-24,2526,Mainz,Wolfsburg,H,1.0666666666666667,1.4,1.6666666666666667,-0.26666666666666683,1.6,1.3333333333333333,1.4666666666666666,-0.1333333333333333,-0.5333333333333334,-0.13333333333333353,-1.1666666666666667,0.33333333333333326,-1.5,0.0,0.0,1.0666666666666667,1.8,1.8666666666666667,1.1333333333333333,-1.8,7,7,0,24,-26,18,38,-22,12,-6,-14,0,2,0,2
2026-01-24,2526,Leverkusen,Werder Bremen,H,0.2,0.5333333333333333,2.0,-1.4666666666666668,0.6666666666666666,1.8,2.8,-0.9999999999999998,-0.4666666666666666,-0.466666666666667,-2.0,0.3666666666666667,-2.3666666666666667,1.0666666666666667,1.6666666666666667,1.6,1.0,1.9333333333333333,2.6666666666666665,0.06666666666666665,7,8,-1,58,18,6,36,-26,14,8,22,0,2,0,2
2026-01-24,2526,Heidenheim,RB Leipzig,A,0.6666666666666666,1.0666666666666667,1.4,-0.33333333333333326,1.0,1.3333333333333333,3.2,-1.866666666666667,-0.33333333333333337,1.5333333333333337,0.3666666666666667,-0.5,0.8666666666666667,0.2,0.7333333333333333,2.533333333333333,1.2,0.4,3.6,-1.0,7,7,0,26,-44,17,64,18,5,-12,-38,0,0,2,2
2026-01-24,2526,Bayern Munich,Augsburg,A,3.0,4.533333333333333,1.0,3.533333333333333,0.9333333333333333,1.5333333333333334,1.8,-0.2666666666666666,2.0666666666666664,3.8,0.0,0.4666666666666667,-0.4666666666666667,3.0,5.533333333333333,0.0,1.8,2.2,1.4,1.2,7,6,1,100,114,1,32,-30,15,14,68,2,0,0,2
2026-01-25,2526,M'gladbach,Stuttgart,A,0.8,0.6,1.6666666666666667,-1.0666666666666669,1.8,1.8666666666666667,1.3333333333333333,0.5333333333333334,-1.0,-1.6000000000000003,-0.5666666666666665,-1.2666666666666668,0.7000000000000003,0.6,0.26666666666666666,1.7333333333333334,0.2,1.0666666666666667,2.2666666666666666,0.39999999999999997,8,7,1,40,-12,11,66,14,5,-6,-26,0,0,2,2
2026-01-25,2526,Freiburg,FC Koln,H,0.8,1.3333333333333333,1.9333333333333333,-0.6000000000000001,1.8666666666666667,1.6666666666666667,1.7333333333333334,-0.06666666666666665,-1.0666666666666667,-0.5333333333333334,-1.1666666666666665,2.033333333333333,-3.1999999999999997,1.0666666666666667,1.6666666666666667,2.2,2.1333333333333333,1.6666666666666667,1.2,-1.0666666666666667,7,8,-1,48,-4,8,40,-6,10,2,8,0,0,2,2
2026-01-25,2526,M'gladbach,Stuttgart,A,0.8,0.6,1.6666666666666667,-1.0666666666666669,1.8,1.8666666666666667,1.3333333333333333,0.5333333333333334,-1.0,-1.6000000000000003,-0.5666666666666665,-1.2666666666666668,0.7000000000000003,0.6,0.26666666666666666,1.7333333333333334,0.2,1.0666666666666667,2.2666666666666666,0.39999999999999997,8,7,1,40,-12,11,66,14,5,-6,-26,0,0,2,2
2026-01-25,2526,Freiburg,FC Koln,H,0.8,1.3333333333333333,1.9333333333333333,-0.6000000000000001,1.8666666666666667,1.6666666666666667,1.7333333333333334,-0.06666666666666665,-1.0666666666666667,-0.5333333333333334,-1.1666666666666665,2.033333333333333,-3.1999999999999997,1.0666666666666667,1.6666666666666667,2.2,2.1333333333333333,1.6666666666666667,1.2,-1.0666666666666667,7,8,-1,48,-4,8,40,-6,10,2,8,0,0,2,2
2026-01-27,2526,St Pauli,RB Leipzig,D,0.6,0.7333333333333333,1.1333333333333333,-0.4,2.0,2.2666666666666666,1.6666666666666667,0.5999999999999999,-1.4,-0.9999999999999999,0.6333333333333333,1.1,-0.4666666666666668,1.6,2.533333333333333,2.2666666666666666,1.2,0.4,3.6,0.40000000000000013,4,3,1,26,-30,17,70,24,5,-12,-44,0,0,0,2
2026-01-27,2526,Werder Bremen,Hoffenheim,A,0.3333333333333333,1.0,1.8,-0.8,3.0,2.466666666666667,0.6666666666666666,1.8000000000000003,-2.6666666666666665,-2.6000000000000005,-0.3666666666666667,0.3999999999999999,-0.7666666666666666,0.8,1.8666666666666667,2.8,2.8666666666666667,2.6,1.3333333333333333,-2.0666666666666664,3,3,0,36,-28,15,72,32,3,-12,-36,0,0,0,2
2026-01-27,2526,St Pauli,RB Leipzig,D,0.6,0.7333333333333333,1.1333333333333333,-0.4,2.0,2.2666666666666666,1.6666666666666667,0.5999999999999999,-1.4,-0.9999999999999999,0.6333333333333333,1.1,-0.4666666666666668,1.6,2.533333333333333,2.2666666666666666,1.2,0.4,3.6,0.40000000000000013,4,3,1,26,-30,17,70,24,5,-12,-44,0,0,0,2
2026-01-27,2526,Werder Bremen,Hoffenheim,A,0.3333333333333333,1.0,1.8,-0.8,3.0,2.466666666666667,0.6666666666666666,1.8000000000000003,-2.6666666666666665,-2.6000000000000005,-0.3666666666666667,0.3999999999999999,-0.7666666666666666,0.8,1.8666666666666667,2.8,2.8666666666666667,2.6,1.3333333333333333,-2.0666666666666664,3,3,0,36,-28,15,72,32,3,-12,-36,0,0,0,2
2026-01-30,2526,FC Koln,Wolfsburg,H,1.0,1.3333333333333333,1.7333333333333334,-0.40000000000000013,0.5333333333333333,1.0666666666666667,2.2,-1.1333333333333335,0.4666666666666667,0.7333333333333334,-0.7,-1.5666666666666667,0.8666666666666667,1.8666666666666667,2.8,1.3333333333333333,1.8,1.8666666666666667,1.1333333333333333,0.06666666666666665,5,6,-1,40,-8,10,38,-26,12,2,2,0,2,0,2
2026-01-30,2526,FC Koln,Wolfsburg,H,1.0,1.3333333333333333,1.7333333333333334,-0.40000000000000013,0.5333333333333333,1.0666666666666667,2.2,-1.1333333333333335,0.4666666666666667,0.7333333333333334,-0.7,-1.5666666666666667,0.8666666666666667,1.8666666666666667,2.8,1.3333333333333333,1.8,1.8666666666666667,1.1333333333333333,0.06666666666666665,5,6,-1,40,-8,10,38,-26,12,2,2,0,2,0,2
